 #Energy       XX              YY             ZZ              XY              YZ              XZ       
 10.6000  3.96973146E-01  3.96973146E-01  3.96973146E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.6642  3.94780474E-01  3.94780474E-01  3.94780474E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.7285  3.88681052E-01  3.88681052E-01  3.88681052E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.7927  3.79795118E-01  3.79795118E-01  3.79795118E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.8569  3.67424465E-01  3.67424465E-01  3.67424465E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.9212  3.52430840E-01  3.52430840E-01  3.52430840E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 10.9854  3.39754206E-01  3.39754206E-01  3.39754206E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.0497  3.35454920E-01  3.35454920E-01  3.35454920E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.1139  3.41295217E-01  3.41295217E-01  3.41295217E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.1782  3.54136561E-01  3.54136561E-01  3.54136561E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.2424  3.69495510E-01  3.69495510E-01  3.69495510E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.3066  3.84558477E-01  3.84558477E-01  3.84558477E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.3709  3.99033968E-01  3.99033968E-01  3.99033968E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.4351  4.13522042E-01  4.13522042E-01  4.13522042E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.4994  4.26889600E-01  4.26889600E-01  4.26889600E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.5636  4.35169682E-01  4.35169682E-01  4.35169682E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.6278  4.33284372E-01  4.33284372E-01  4.33284372E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.6921  4.19607144E-01  4.19607144E-01  4.19607144E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.7563  4.00825549E-01  4.00825549E-01  4.00825549E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.8206  3.88866001E-01  3.88866001E-01  3.88866001E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.8848  3.89608850E-01  3.89608850E-01  3.89608850E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 11.9491  3.98921308E-01  3.98921308E-01  3.98921308E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.0133  4.07583591E-01  4.07583591E-01  4.07583591E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.0775  4.06723032E-01  4.06723032E-01  4.06723032E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.1418  3.93191669E-01  3.93191669E-01  3.93191669E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 12.2060  3.73620076E-01  3.73620076E-01  3.73620076E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
