 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.47602000E+01  0.11689376E+07  0.11689376E+07  0.81066128E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47980000E+01  0.11584512E+07  0.11584512E+07  0.80681767E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48358000E+01  0.11479134E+07  0.11479134E+07  0.77335004E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48736000E+01  0.11338888E+07  0.11338888E+07  0.71420352E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49113000E+01  0.11147447E+07  0.11147447E+07  0.63933902E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49491000E+01  0.10912119E+07  0.10912119E+07  0.56223927E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49869000E+01  0.10661837E+07  0.10661837E+07  0.49599030E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50247000E+01  0.10441195E+07  0.10441195E+07  0.45007171E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50625000E+01  0.10296648E+07  0.10296648E+07  0.42862218E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51002000E+01  0.10259177E+07  0.10259177E+07  0.42972477E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51380000E+01  0.10333499E+07  0.10333499E+07  0.44801517E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51758000E+01  0.10497652E+07  0.10497652E+07  0.47555555E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52136000E+01  0.10714535E+07  0.10714535E+07  0.50390090E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52514000E+01  0.10943125E+07  0.10943125E+07  0.52586876E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52891000E+01  0.11145833E+07  0.11145833E+07  0.53597272E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53269000E+01  0.11293354E+07  0.11293354E+07  0.53185487E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53647000E+01  0.11364509E+07  0.11364509E+07  0.51357580E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54025000E+01  0.11347316E+07  0.11347316E+07  0.48416981E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54402000E+01  0.11238231E+07  0.11238231E+07  0.44888936E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54780000E+01  0.11043953E+07  0.11043953E+07  0.41359989E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55158000E+01  0.10780803E+07  0.10780803E+07  0.38462393E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55536000E+01  0.10474777E+07  0.10474777E+07  0.36556017E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55914000E+01  0.10158795E+07  0.10158795E+07  0.35810934E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56291000E+01  0.98669293E+06  0.98669293E+06  0.36031164E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56669000E+01  0.96258954E+06  0.96258954E+06  0.36823380E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57047000E+01  0.94469659E+06  0.94469659E+06  0.37643945E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57425000E+01  0.93231957E+06  0.93231957E+06  0.38006467E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57803000E+01  0.92335697E+06  0.92335697E+06  0.37537685E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58180000E+01  0.91527052E+06  0.91527052E+06  0.36102157E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58558000E+01  0.90572142E+06  0.90572142E+06  0.33822370E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58936000E+01  0.89323137E+06  0.89323137E+06  0.30971835E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59314000E+01  0.87716559E+06  0.87716559E+06  0.27942397E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59692000E+01  0.85803485E+06  0.85803485E+06  0.25140474E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60069000E+01  0.83717292E+06  0.83717292E+06  0.22900259E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60447000E+01  0.81683788E+06  0.81683788E+06  0.21497355E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
