  #energy          xx             yy              zz              xy              yz              zx
  0.22523000E+01  0.49004732E+01  0.49261841E+01  0.47298712E+01  0.72878589E-02  0.45210957E-01  0.41357812E-01
  0.22642000E+01  0.49110535E+01  0.49383380E+01  0.47154977E+01  0.55487526E-02  0.44299242E-01  0.42141597E-01
  0.22762000E+01  0.49190975E+01  0.49477784E+01  0.46989997E+01  0.37423915E-02  0.43415271E-01  0.41544124E-01
  0.22882000E+01  0.49247445E+01  0.49545902E+01  0.46804456E+01  0.18850439E-02  0.42564882E-01  0.40997273E-01
  0.23002000E+01  0.49281354E+01  0.49588960E+01  0.46599533E+01  0.00000000E+00  0.41447292E-01  0.40502254E-01
  0.23122000E+01  0.49294350E+01  0.49608111E+01  0.46376366E+01  0.18850439E-02  0.40637271E-01  0.40059345E-01
  0.23241000E+01  0.49288307E+01  0.49604823E+01  0.46136434E+01  0.37423915E-02  0.39877621E-01  0.38745191E-01
  0.23361000E+01  0.49264873E+01  0.49580954E+01  0.45881049E+01  0.37423915E-02  0.38748798E-01  0.38432187E-01
  0.23481000E+01  0.49226230E+01  0.49538126E+01  0.45611719E+01  0.59506467E-02  0.38059534E-01  0.37543055E-01
  0.23601000E+01  0.49174218E+01  0.49478245E+01  0.45330088E+01  0.77817175E-02  0.36931572E-01  0.36460275E-01
  0.23721000E+01  0.49110832E+01  0.49403267E+01  0.45037608E+01  0.95138049E-02  0.36931572E-01  0.35621313E-01
  0.23840000E+01  0.49037908E+01  0.49315135E+01  0.44735802E+01  0.10176119E-01  0.36332643E-01  0.34794542E-01
  0.23960000E+01  0.48957275E+01  0.49215754E+01  0.44426215E+01  0.11853796E-01  0.35221718E-01  0.33184180E-01
  0.24080000E+01  0.48870712E+01  0.49107121E+01  0.44110015E+01  0.12671035E-01  0.34105965E-01  0.32403703E-01
  0.24200000E+01  0.48779667E+01  0.48991039E+01  0.43788492E+01  0.14251768E-01  0.32988500E-01  0.31641583E-01
  0.24320000E+01  0.48685667E+01  0.48869267E+01  0.43462650E+01  0.15191730E-01  0.31873046E-01  0.30083011E-01
  0.24439000E+01  0.48589796E+01  0.48743490E+01  0.43133442E+01  0.16248246E-01  0.30763930E-01  0.29345995E-01
  0.24559000E+01  0.48493210E+01  0.48615169E+01  0.42801517E+01  0.17672311E-01  0.30763930E-01  0.28632218E-01
  0.24679000E+01  0.48396809E+01  0.48485647E+01  0.42467500E+01  0.18791298E-01  0.29666033E-01  0.27061858E-01
  0.24799000E+01  0.48301240E+01  0.48356237E+01  0.42131836E+01  0.18791298E-01  0.28584667E-01  0.25469262E-01
  0.24919000E+01  0.48207060E+01  0.48227809E+01  0.41794851E+01  0.20000000E-01  0.27525394E-01  0.24812505E-01
  0.25038000E+01  0.48114436E+01  0.48101272E+01  0.41456719E+01  0.21286448E-01  0.27525394E-01  0.23858726E-01
  0.25158000E+01  0.48023773E+01  0.47977361E+01  0.41117487E+01  0.21286448E-01  0.26493777E-01  0.23225303E-01
  0.25278000E+01  0.47934979E+01  0.47856556E+01  0.40777471E+01  0.22634278E-01  0.25495098E-01  0.21630487E-01
  0.25398000E+01  0.47847880E+01  0.47739166E+01  0.40436648E+01  0.22634278E-01  0.24534063E-01  0.20606863E-01
  0.25518000E+01  0.47762395E+01  0.47625435E+01  0.40095099E+01  0.23038851E-01  0.23614557E-01  0.20606863E-01
  0.25637000E+01  0.47678062E+01  0.47515370E+01  0.39753175E+01  0.23038851E-01  0.23614557E-01  0.18979793E-01
  0.25757000E+01  0.47594491E+01  0.47408836E+01  0.39410977E+01  0.24558357E-01  0.21644072E-01  0.18979793E-01
