 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.25278000E+01  0.12281144E+07  0.12261052E+07  0.10447360E+07  0.57989978E+04  0.65319518E+04  0.55418223E+04
  0.25398000E+01  0.12317024E+07  0.12289039E+07  0.10409222E+07  0.58265269E+04  0.63155703E+04  0.53046285E+04
  0.25518000E+01  0.12353110E+07  0.12317687E+07  0.10370066E+07  0.59586933E+04  0.61075921E+04  0.53296917E+04
  0.25637000E+01  0.12388804E+07  0.12346530E+07  0.10329579E+07  0.59864809E+04  0.61360741E+04  0.49317636E+04
  0.25757000E+01  0.12424976E+07  0.12376509E+07  0.10288595E+07  0.64111829E+04  0.56503822E+04  0.49548478E+04
  0.25877000E+01  0.12461001E+07  0.12407131E+07  0.10246810E+07  0.62096436E+04  0.54541645E+04  0.46921714E+04
  0.25997000E+01  0.12496764E+07  0.12438286E+07  0.10204366E+07  0.62384397E+04  0.52698325E+04  0.47139305E+04
  0.26117000E+01  0.12532102E+07  0.12469921E+07  0.10161431E+07  0.65031642E+04  0.49815203E+04  0.43005136E+04
  0.26236000E+01  0.12566323E+07  0.12501407E+07  0.10117832E+07  0.65327953E+04  0.48048696E+04  0.43201085E+04
  0.26356000E+01  0.12600267E+07  0.12533577E+07  0.10074596E+07  0.63785213E+04  0.46416159E+04  0.43398681E+04
  0.26476000E+01  0.12633277E+07  0.12565832E+07  0.10031592E+07  0.64075630E+04  0.43296841E+04  0.40503211E+04
  0.26596000E+01  0.12665179E+07  0.12598030E+07  0.99891787E+06  0.62730424E+04  0.41787657E+04  0.40686788E+04
  0.26716000E+01  0.12695857E+07  0.12629976E+07  0.99476884E+06  0.57440905E+04  0.36968636E+04  0.39606098E+04
  0.26835000E+01  0.12724654E+07  0.12661099E+07  0.99070988E+06  0.57696762E+04  0.33541374E+04  0.39782514E+04
  0.26955000E+01  0.12752441E+07  0.12692226E+07  0.98685722E+06  0.56229520E+04  0.32361674E+04  0.36758024E+04
  0.27075000E+01  0.12778670E+07  0.12722736E+07  0.98320647E+06  0.56479846E+04  0.28824016E+04  0.35786100E+04
  0.27195000E+01  0.12803280E+07  0.12752558E+07  0.97980004E+06  0.50092439E+04  0.24107838E+04  0.35944709E+04
  0.27315000E+01  0.12826281E+07  0.12781611E+07  0.97667118E+06  0.50313476E+04  0.24214216E+04  0.32823902E+04
  0.27434000E+01  0.12847184E+07  0.12809404E+07  0.97381701E+06  0.43203662E+04  0.20461674E+04  0.31966298E+04
  0.27554000E+01  0.12867035E+07  0.12836841E+07  0.97133908E+06  0.43392640E+04  0.15910089E+04  0.28783473E+04
  0.27674000E+01  0.12885473E+07  0.12863490E+07  0.96922922E+06  0.35678726E+04  0.12053137E+04  0.28048880E+04
  0.27794000E+01  0.12902674E+07  0.12889425E+07  0.96750473E+06  0.35833436E+04  0.12105402E+04  0.24823198E+04
  0.27914000E+01  0.12918801E+07  0.12914736E+07  0.96618770E+06  0.35988146E+04  0.81392153E+03  0.24207958E+04
  0.28033000E+01  0.12933679E+07  0.12939068E+07  0.96525349E+06  0.28412743E+04  0.40974770E+03  0.20956276E+04
  0.28153000E+01  0.12948520E+07  0.12963527E+07  0.96477482E+06  0.34947321E+04  0.00000000E+00  0.17625079E+04
  0.28273000E+01  0.12963129E+07  0.12987865E+07  0.96472553E+06  0.35096281E+04  0.39709397E+03  0.13806260E+04
  0.28393000E+01  0.12977925E+07  0.13012287E+07  0.96510128E+06  0.35961119E+04  0.41500968E+03  0.13864859E+04
  0.28513000E+01  0.12993224E+07  0.13037044E+07  0.96589428E+06  0.36113105E+04  0.83138728E+03  0.10473265E+04
  0.28632000E+01  0.13008962E+07  0.13061957E+07  0.96706404E+06  0.41545143E+04  0.12470385E+04  0.70262452E+03
  0.28752000E+01  0.13026395E+07  0.13088156E+07  0.96866808E+06  0.41719264E+04  0.16601832E+04  0.35323976E+03
  0.28872000E+01  0.13045444E+07  0.13115443E+07  0.97065200E+06  0.46650399E+04  0.16671122E+04  0.00000000E+00
  0.28992000E+01  0.13066442E+07  0.13144125E+07  0.97300410E+06  0.46844291E+04  0.20778144E+04  0.35618834E+03
  0.29112000E+01  0.13089696E+07  0.13174365E+07  0.97570717E+06  0.55201343E+04  0.25807221E+04  0.71440364E+03
  0.29232000E+01  0.13115399E+07  0.13206417E+07  0.97873789E+06  0.55428884E+04  0.25913599E+04  0.10737365E+04
  0.29351000E+01  0.13143406E+07  0.13239948E+07  0.98204712E+06  0.59497193E+04  0.30032861E+04  0.14761158E+04
  0.29471000E+01  0.13174682E+07  0.13275972E+07  0.98567868E+06  0.63583095E+04  0.35382337E+04  0.18450208E+04
  0.29591000E+01  0.13208880E+07  0.13314124E+07  0.98958219E+06  0.67249271E+04  0.35526407E+04  0.22796709E+04
  0.29711000E+01  0.13246013E+07  0.13354358E+07  0.99372951E+06  0.71323634E+04  0.41113009E+04  0.22889156E+04
  0.29831000E+01  0.13285990E+07  0.13396668E+07  0.99810447E+06  0.75547926E+04  0.41279061E+04  0.27482988E+04
  0.29950000E+01  0.13328285E+07  0.13440455E+07  0.10026528E+07  0.75849297E+04  0.47057464E+04  0.32299514E+04
  0.30070000E+01  0.13373580E+07  0.13486419E+07  0.10074146E+07  0.80199007E+04  0.47246008E+04  0.33540341E+04
  0.30190000E+01  0.13421152E+07  0.13533908E+07  0.10123376E+07  0.84620460E+04  0.49370435E+04  0.38781516E+04
  0.30310000E+01  0.13470741E+07  0.13582576E+07  0.10174020E+07  0.84956812E+04  0.55509832E+04  0.40369377E+04
  0.30430000E+01  0.13521962E+07  0.13632118E+07  0.10225855E+07  0.89433521E+04  0.55729601E+04  0.44385661E+04
  0.30549000E+01  0.13574039E+07  0.13681692E+07  0.10278324E+07  0.89783261E+04  0.58268738E+04  0.46204296E+04
  0.30669000E+01  0.13627404E+07  0.13731818E+07  0.10331868E+07  0.92290320E+04  0.64641872E+04  0.48187158E+04
  0.30789000E+01  0.13681239E+07  0.13781577E+07  0.10385997E+07  0.92651428E+04  0.64894799E+04  0.50349994E+04
  0.30909000E+01  0.13735078E+07  0.13830582E+07  0.10440506E+07  0.95614039E+04  0.67805903E+04  0.52710214E+04
  0.31029000E+01  0.13788537E+07  0.13878377E+07  0.10495153E+07  0.95985248E+04  0.68069150E+04  0.55284393E+04
  0.31148000E+01  0.13840737E+07  0.13924095E+07  0.10549466E+07  0.99374261E+04  0.71174374E+04  0.58084955E+04
  0.31268000E+01  0.13892181E+07  0.13968265E+07  0.10603928E+07  0.99757108E+04  0.74463695E+04  0.61125736E+04
  0.31388000E+01  0.13942043E+07  0.14010079E+07  0.10658104E+07  0.98814735E+04  0.74749471E+04  0.57293926E+04
  0.31508000E+01  0.13990029E+07  0.14049232E+07  0.10711824E+07  0.99192515E+04  0.74893782E+04  0.60674236E+04
  0.31628000E+01  0.14035750E+07  0.14085393E+07  0.10764960E+07  0.98410816E+04  0.75179019E+04  0.60238215E+04
  0.31747000E+01  0.14078550E+07  0.14117972E+07  0.10817147E+07  0.98781086E+04  0.78966190E+04  0.60464861E+04
  0.31867000E+01  0.14119044E+07  0.14147643E+07  0.10868969E+07  0.98197634E+04  0.79264673E+04  0.60425296E+04
  0.31987000E+01  0.14156581E+07  0.14173850E+07  0.10919999E+07  0.98567412E+04  0.80065810E+04  0.60652836E+04
  0.32107000E+01  0.14190998E+07  0.14196544E+07  0.10970314E+07  0.98219353E+04  0.80366179E+04  0.56364277E+04
  0.32227000E+01  0.14222123E+07  0.14215701E+07  0.11019864E+07  0.98586448E+04  0.80666548E+04  0.56574938E+04
  0.32346000E+01  0.14249420E+07  0.14230936E+07  0.11068413E+07  0.98950484E+04  0.84987245E+04  0.57250486E+04
  0.32466000E+01  0.14273652E+07  0.14243215E+07  0.11116620E+07  0.98869138E+04  0.82221145E+04  0.57462879E+04
  0.32586000E+01  0.14294356E+07  0.14252164E+07  0.11164306E+07  0.93597216E+04  0.82525048E+04  0.52859894E+04
  0.32706000E+01  0.14311504E+07  0.14258036E+07  0.11211507E+07  0.93941894E+04  0.82828952E+04  0.53054554E+04
  0.32826000E+01  0.14325043E+07  0.14260902E+07  0.11258396E+07  0.94286572E+04  0.84641892E+04  0.53249214E+04
  0.32945000E+01  0.14334592E+07  0.14260612E+07  0.11304727E+07  0.94628377E+04  0.84948734E+04  0.48170773E+04
  0.33065000E+01  0.14341058E+07  0.14258240E+07  0.11351261E+07  0.94788817E+04  0.85258154E+04  0.41044762E+04
  0.33185000E+01  0.14344051E+07  0.14253541E+07  0.11397810E+07  0.95132826E+04  0.85567574E+04  0.41193722E+04
  0.33305000E+01  0.14343666E+07  0.14246773E+07  0.11444481E+07  0.95476835E+04  0.82899579E+04  0.41342682E+04
  0.33425000E+01  0.14339983E+07  0.14238230E+07  0.11491366E+07  0.89632192E+04  0.83198271E+04  0.33877784E+04
  0.33544000E+01  0.14332737E+07  0.14227638E+07  0.11538203E+07  0.89951301E+04  0.83494474E+04  0.33998396E+04
  0.33664000E+01  0.14322988E+07  0.14216162E+07  0.11585742E+07  0.90273092E+04  0.88981737E+04  0.34120022E+04
  0.33784000E+01  0.14310397E+07  0.14203552E+07  0.11633698E+07  0.90824534E+04  0.86659953E+04  0.34241647E+04
  0.33904000E+01  0.14295253E+07  0.14190028E+07  0.11682080E+07  0.91147141E+04  0.86967767E+04  0.27014734E+04
  0.34024000E+01  0.14277727E+07  0.14175842E+07  0.11730947E+07  0.91469748E+04  0.87275581E+04  0.27110350E+04
  0.34143000E+01  0.14257730E+07  0.14160770E+07  0.11779934E+07  0.91789666E+04  0.87580830E+04  0.27205170E+04
  0.34263000E+01  0.14236353E+07  0.14145805E+07  0.11829751E+07  0.92112273E+04  0.87888645E+04  0.27300786E+04
  0.34383000E+01  0.14213496E+07  0.14130709E+07  0.11880089E+07  0.92434879E+04  0.85614080E+04  0.27396402E+04
  0.34503000E+01  0.14189482E+07  0.14115702E+07  0.11930912E+07  0.93443956E+04  0.85912882E+04  0.27492018E+04
  0.34623000E+01  0.14164651E+07  0.14100899E+07  0.11982273E+07  0.93768950E+04  0.86211683E+04  0.27587634E+04
  0.34742000E+01  0.14138950E+07  0.14086063E+07  0.12033847E+07  0.94091236E+04  0.86507995E+04  0.27682453E+04
  0.34862000E+01  0.14113543E+07  0.14072137E+07  0.12086431E+07  0.94416230E+04  0.86806796E+04  0.36739785E+04
  0.34982000E+01  0.14088431E+07  0.14058850E+07  0.12139815E+07  0.89374846E+04  0.87105597E+04  0.36866249E+04
  0.35102000E+01  0.14063901E+07  0.14046290E+07  0.12194020E+07  0.89681432E+04  0.87404399E+04  0.36992712E+04
  0.35222000E+01  0.14040408E+07  0.14034664E+07  0.12249327E+07  0.89988017E+04  0.87703200E+04  0.37119176E+04
  0.35341000E+01  0.14017801E+07  0.14023577E+07  0.12305533E+07  0.92061267E+04  0.87999512E+04  0.43870041E+04
  0.35461000E+01  0.13997209E+07  0.14013977E+07  0.12363624E+07  0.92373860E+04  0.85820589E+04  0.44019002E+04
  0.35581000E+01  0.13978538E+07  0.14005513E+07  0.12423493E+07  0.86111006E+04  0.86111006E+04  0.44167962E+04
  0.35701000E+01  0.13962094E+07  0.13998286E+07  0.12485440E+07  0.86401422E+04  0.86401422E+04  0.44316922E+04
  0.35821000E+01  0.13948029E+07  0.13992331E+07  0.12549848E+07  0.86691839E+04  0.86691839E+04  0.44465883E+04
  0.35940000E+01  0.13936094E+07  0.13987348E+07  0.12616701E+07  0.83078481E+04  0.86979836E+04  0.44613601E+04
