#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 200  20
# Band-Index    1
   4.48544     -0.358651  0.000  0.000  0.000  0.000  0.461  0.000  0.042  0.461  0.014  0.978
   4.49727     -0.358916  0.000  0.000  0.000  0.000  0.462  0.000  0.041  0.462  0.013  0.978
   4.50910     -0.359206  0.000  0.000  0.000  0.000  0.463  0.000  0.040  0.463  0.013  0.978
   4.52093     -0.359516  0.000  0.000  0.000  0.000  0.463  0.000  0.040  0.463  0.013  0.978
   4.53276     -0.359844  0.000  0.000  0.000  0.000  0.464  0.000  0.039  0.464  0.013  0.978
   4.54459     -0.360191  0.000  0.000  0.000  0.000  0.464  0.000  0.038  0.464  0.012  0.978
   4.55641     -0.360552  0.000  0.000  0.000  0.000  0.464  0.000  0.037  0.464  0.012  0.978
   4.56824     -0.360923  0.000  0.000  0.000  0.000  0.465  0.000  0.036  0.465  0.012  0.978
   4.58007     -0.361236  0.000  0.000  0.000  0.000  0.465  0.000  0.035  0.465  0.012  0.977
   4.59190     -0.361618  0.000  0.000  0.000  0.000  0.466  0.000  0.034  0.466  0.011  0.977
   4.60373     -0.361999  0.000  0.000  0.000  0.000  0.467  0.000  0.033  0.466  0.011  0.977
   4.61556     -0.362373  0.000  0.000  0.000  0.000  0.467  0.000  0.032  0.467  0.011  0.977
 
# Band-Index   16
   4.61556     -0.217119  0.009  0.000  0.000  0.000  0.422  0.016  0.014  0.422  0.040  0.923
   4.60373     -0.218234  0.009  0.000  0.000  0.000  0.423  0.016  0.012  0.423  0.038  0.924
   4.59190     -0.219249  0.010  0.000  0.000  0.000  0.425  0.018  0.012  0.425  0.036  0.925
   4.58007     -0.220171  0.010  0.000  0.000  0.000  0.426  0.018  0.012  0.426  0.034  0.926
   4.56824     -0.221068  0.010  0.000  0.000  0.000  0.427  0.019  0.010  0.427  0.032  0.927
   4.55641     -0.221825  0.010  0.000  0.000  0.000  0.428  0.020  0.010  0.428  0.030  0.927
   4.54459     -0.222520  0.011  0.000  0.000  0.000  0.429  0.021  0.010  0.429  0.029  0.929
   4.53276     -0.223136  0.011  0.000  0.000  0.000  0.430  0.021  0.009  0.430  0.027  0.928
   4.52093     -0.223698  0.011  0.000  0.000  0.000  0.430  0.022  0.009  0.430  0.027  0.929
   4.50910     -0.224192  0.012  0.000  0.000  0.000  0.431  0.023  0.008  0.431  0.025  0.930
   4.49727     -0.224627  0.012  0.000  0.000  0.000  0.431  0.023  0.008  0.431  0.024  0.930
   4.48544     -0.225013  0.012  0.000  0.000  0.000  0.432  0.024  0.008  0.432  0.024  0.931
   4.47361     -0.225348  0.012  0.000  0.000  0.000  0.432  0.024  0.008  0.432  0.023  0.931
   4.46178     -0.225637  0.012  0.000  0.000  0.000  0.432  0.025  0.007  0.432  0.022  0.931
   4.44995     -0.225881  0.012  0.000  0.000  0.000  0.432  0.025  0.007  0.432  0.022  0.931
   4.43812     -0.226136  0.012  0.000  0.000  0.000  0.433  0.025  0.007  0.433  0.022  0.932
   4.42629     -0.226306  0.012  0.000  0.000  0.000  0.433  0.025  0.007  0.433  0.021  0.932
   4.41446     -0.226430  0.012  0.000  0.000  0.000  0.433  0.026  0.007  0.433  0.021  0.932
   4.40263     -0.226543  0.012  0.000  0.000  0.000  0.433  0.026  0.007  0.433  0.021  0.932
   4.39080     -0.226582  0.012  0.000  0.000  0.000  0.433  0.026  0.007  0.433  0.021  0.932
   4.37897     -0.226582  0.012  0.000  0.000  0.000  0.433  0.026  0.007  0.433  0.021  0.932
   4.36714     -0.226543  0.012  0.000  0.000  0.000  0.433  0.026  0.007  0.433  0.021  0.932
   4.35531     -0.226430  0.012  0.000  0.000  0.000  0.433  0.026  0.007  0.433  0.021  0.932
   4.34348     -0.226306  0.012  0.000  0.000  0.000  0.433  0.025  0.007  0.433  0.021  0.932
   4.33166     -0.226136  0.012  0.000  0.000  0.000  0.433  0.025  0.007  0.433  0.022  0.932
   4.31983     -0.225881  0.012  0.000  0.000  0.000  0.432  0.025  0.007  0.432  0.022  0.931
   4.30800     -0.225637  0.012  0.000  0.000  0.000  0.432  0.025  0.007  0.432  0.022  0.931
   4.29617     -0.225348  0.012  0.000  0.000  0.000  0.432  0.024  0.008  0.432  0.023  0.931
   4.28434     -0.225013  0.012  0.000  0.000  0.000  0.432  0.024  0.008  0.432  0.024  0.931
   4.27251     -0.224627  0.012  0.000  0.000  0.000  0.431  0.023  0.008  0.431  0.024  0.930
   4.26068     -0.224192  0.012  0.000  0.000  0.000  0.431  0.023  0.008  0.431  0.025  0.930
   4.24885     -0.223698  0.011  0.000  0.000  0.000  0.430  0.022  0.009  0.430  0.027  0.929
   4.23702     -0.223136  0.011  0.000  0.000  0.000  0.430  0.021  0.009  0.430  0.027  0.928
   4.22519     -0.222521  0.011  0.000  0.000  0.000  0.429  0.021  0.010  0.429  0.029  0.928
   4.21336     -0.221825  0.010  0.000  0.000  0.000  0.428  0.020  0.010  0.428  0.030  0.927
   4.20153     -0.221068  0.010  0.000  0.000  0.000  0.427  0.019  0.010  0.427  0.032  0.927
   4.18970     -0.220171  0.010  0.000  0.000  0.000  0.426  0.018  0.012  0.426  0.034  0.926
   4.17787     -0.219249  0.010  0.000  0.000  0.000  0.425  0.018  0.012  0.425  0.036  0.925
   4.16604     -0.218234  0.009  0.000  0.000  0.000  0.423  0.016  0.012  0.423  0.038  0.924
   4.15421     -0.217119  0.009  0.000  0.000  0.000  0.422  0.016  0.014  0.422  0.040  0.923
   4.15421     -0.217119  0.009  0.000  0.000  0.000  0.422  0.016  0.014  0.422  0.040  0.923
   4.13156     -0.214992  0.009  0.000  0.000  0.000  0.421  0.014  0.014  0.421  0.042  0.923
   4.10891     -0.212762  0.010  0.000  0.000  0.000  0.420  0.013  0.015  0.420  0.043  0.922
   4.08626     -0.210631  0.009  0.000  0.000  0.000  0.420  0.012  0.015  0.420  0.044  0.920
   4.06361     -0.208670  0.009  0.000  0.000  0.000  0.419  0.010  0.016  0.419  0.046  0.920
   4.04095     -0.206810  0.008  0.000  0.000  0.000  0.418  0.010  0.015  0.418  0.046  0.919
   4.01830     -0.205279  0.008  0.000  0.000  0.001  0.418  0.010  0.015  0.418  0.046  0.918
   3.99565     -0.203824  0.008  0.000  0.000  0.001  0.417  0.008  0.016  0.417  0.047  0.916
   3.97300     -0.202687  0.008  0.000  0.000  0.001  0.417  0.008  0.015  0.417  0.047  0.916
   3.95035     -0.201753  0.008  0.000  0.000  0.001  0.417  0.008  0.016  0.417  0.046  0.916
   3.92770     -0.201294  0.008  0.000  0.000  0.001  0.417  0.008  0.015  0.417  0.046  0.914
   3.90504     -0.201098  0.008  0.000  0.000  0.001  0.419  0.008  0.015  0.419  0.044  0.914
   3.88239     -0.201597  0.008  0.000  0.000  0.002  0.420  0.008  0.014  0.420  0.041  0.915
   3.85974     -0.202108  0.008  0.000  0.000  0.002  0.423  0.008  0.012  0.423  0.038  0.916
   3.83709     -0.202916  0.008  0.000  0.000  0.002  0.427  0.009  0.010  0.427  0.032  0.917
   3.81444     -0.203642  0.008  0.000  0.000  0.002  0.431  0.009  0.009  0.431  0.027  0.918
   3.79179     -0.204857  0.009  0.000  0.000  0.001  0.437  0.010  0.006  0.437  0.020  0.921
   3.76913     -0.205906  0.009  0.000  0.000  0.001  0.442  0.010  0.005  0.442  0.013  0.923
   3.74648     -0.206739  0.009  0.000  0.000  0.001  0.447  0.010  0.003  0.447  0.008  0.925
   3.72383     -0.207202  0.009  0.000  0.000  0.001  0.449  0.011  0.001  0.449  0.004  0.926
   3.70118     -0.207202  0.009  0.000  0.000  0.001  0.449  0.011  0.001  0.449  0.004  0.926
   3.67853     -0.206739  0.009  0.000  0.000  0.001  0.447  0.010  0.003  0.447  0.008  0.925
   3.65588     -0.205906  0.009  0.000  0.000  0.001  0.442  0.010  0.005  0.442  0.013  0.923
   3.63322     -0.204857  0.009  0.000  0.000  0.001  0.437  0.010  0.006  0.437  0.020  0.921
   3.61057     -0.203642  0.008  0.000  0.000  0.002  0.431  0.009  0.009  0.431  0.027  0.918
   3.58792     -0.202916  0.008  0.000  0.000  0.002  0.427  0.009  0.010  0.427  0.032  0.917
   3.56527     -0.202108  0.008  0.000  0.000  0.002  0.423  0.008  0.012  0.423  0.038  0.916
   3.54262     -0.201597  0.008  0.000  0.000  0.002  0.420  0.008  0.014  0.420  0.041  0.915
   3.51997     -0.201098  0.008  0.000  0.000  0.001  0.419  0.008  0.015  0.419  0.044  0.914
   3.49731     -0.201294  0.008  0.000  0.000  0.001  0.417  0.008  0.015  0.417  0.046  0.914
   3.47466     -0.201753  0.008  0.000  0.000  0.001  0.417  0.008  0.016  0.417  0.046  0.916
   3.45201     -0.202687  0.008  0.000  0.000  0.001  0.417  0.008  0.015  0.417  0.047  0.916
   3.42936     -0.203824  0.008  0.000  0.000  0.001  0.417  0.008  0.016  0.417  0.047  0.916
   3.40671     -0.205279  0.008  0.000  0.000  0.001  0.418  0.010  0.015  0.418  0.046  0.918
   3.38406     -0.206810  0.008  0.000  0.000  0.000  0.418  0.010  0.015  0.418  0.046  0.919
   3.36140     -0.208670  0.009  0.000  0.000  0.000  0.419  0.010  0.016  0.419  0.046  0.920
   3.33875     -0.210631  0.009  0.000  0.000  0.000  0.420  0.012  0.015  0.420  0.044  0.920
   3.31610     -0.212762  0.010  0.000  0.000  0.000  0.420  0.013  0.015  0.420  0.043  0.922
   3.29345     -0.214991  0.009  0.000  0.000  0.000  0.421  0.014  0.014  0.421  0.042  0.923
   3.27080     -0.217119  0.009  0.000  0.000  0.000  0.422  0.016  0.014  0.422  0.040  0.923
   3.27080     -0.217119  0.009  0.000  0.000  0.000  0.422  0.016  0.014  0.422  0.040  0.923
   3.24122     -0.217273  0.009  0.000  0.000  0.000  0.414  0.013  0.017  0.414  0.051  0.921
   3.21165     -0.218077  0.009  0.000  0.000  0.001  0.405  0.011  0.022  0.405  0.064  0.916
   3.18208     -0.218321  0.008  0.000  0.000  0.001  0.394  0.008  0.027  0.394  0.080  0.911
   3.15250     -0.218478  0.007  0.000  0.000  0.001  0.382  0.005  0.032  0.382  0.096  0.905
   3.12293     -0.218437  0.007  0.000  0.000  0.002  0.368  0.003  0.037  0.368  0.113  0.898
   3.09336     -0.218670  0.006  0.000  0.000  0.002  0.355  0.001  0.043  0.355  0.127  0.891
   3.06378     -0.218782  0.006  0.000  0.000  0.003  0.343  0.000  0.047  0.343  0.140  0.884
   3.03421     -0.219240  0.007  0.000  0.000  0.004  0.333  0.000  0.050  0.333  0.149  0.876
   3.00463     -0.220385  0.007  0.000  0.000  0.004  0.324  0.001  0.051  0.324  0.154  0.868
   2.97506     -0.222930  0.008  0.000  0.000  0.005  0.319  0.003  0.052  0.319  0.156  0.860
   2.94549     -0.226974  0.008  0.000  0.000  0.005  0.316  0.004  0.051  0.316  0.152  0.853
   2.91591     -0.233137  0.009  0.000  0.000  0.006  0.317  0.006  0.049  0.317  0.145  0.846
   2.88634     -0.241563  0.009  0.000  0.000  0.006  0.320  0.007  0.044  0.320  0.133  0.840
   2.85677     -0.252769  0.009  0.000  0.000  0.006  0.327  0.009  0.039  0.327  0.118  0.835
   2.82719     -0.265900  0.009  0.000  0.000  0.006  0.335  0.010  0.034  0.335  0.102  0.831
   2.79762     -0.281824  0.009  0.000  0.000  0.005  0.346  0.010  0.028  0.346  0.084  0.830
   2.76805     -0.299602  0.009  0.000  0.000  0.005  0.358  0.010  0.021  0.358  0.065  0.828
   2.73847     -0.318711  0.008  0.000  0.000  0.005  0.372  0.010  0.016  0.372  0.048  0.828
   2.70890     -0.338487  0.007  0.000  0.000  0.005  0.383  0.008  0.010  0.383  0.032  0.827
   2.67932     -0.358184  0.007  0.000  0.000  0.004  0.392  0.006  0.007  0.392  0.020  0.828
   2.64975     -0.377202  0.007  0.000  0.000  0.004  0.398  0.004  0.004  0.398  0.011  0.826
   2.62018     -0.378530  0.000  0.005  0.005  0.000  0.308  0.000  0.127  0.308  0.043  0.795
   2.59060     -0.366504  0.000  0.005  0.005  0.000  0.282  0.000  0.152  0.282  0.051  0.776
   2.56103     -0.351472  0.000  0.005  0.005  0.000  0.254  0.000  0.178  0.254  0.059  0.756
   2.53146     -0.333365  0.000  0.006  0.006  0.000  0.225  0.000  0.205  0.225  0.068  0.736
   2.50188     -0.312285  0.000  0.006  0.006  0.000  0.196  0.000  0.232  0.196  0.078  0.716
   2.47231     -0.288584  0.000  0.007  0.007  0.000  0.169  0.000  0.259  0.169  0.086  0.697
   2.44274     -0.262501  0.000  0.007  0.007  0.000  0.144  0.000  0.282  0.144  0.094  0.678
   2.41316     -0.234673  0.000  0.007  0.007  0.000  0.121  0.000  0.304  0.121  0.102  0.661
   2.38359     -0.205691  0.000  0.008  0.008  0.000  0.101  0.000  0.322  0.101  0.108  0.646
   2.35401     -0.177342  0.000  0.008  0.008  0.000  0.083  0.000  0.339  0.083  0.113  0.632
   2.32444     -0.148447  0.000  0.007  0.007  0.000  0.068  0.000  0.352  0.068  0.118  0.619
   2.29487     -0.120908  0.000  0.007  0.007  0.000  0.055  0.000  0.362  0.055  0.120  0.606
   2.26529     -0.095561  0.000  0.008  0.008  0.000  0.044  0.000  0.371  0.044  0.123  0.596
   2.23572     -0.072695  0.000  0.008  0.008  0.000  0.035  0.000  0.376  0.035  0.125  0.587
   2.20615     -0.054582  0.000  0.007  0.007  0.000  0.029  0.000  0.381  0.029  0.127  0.580
   2.17657     -0.040858  0.000  0.007  0.007  0.000  0.023  0.000  0.384  0.023  0.128  0.575
   2.14700     -0.032305  0.000  0.007  0.007  0.000  0.021  0.000  0.386  0.021  0.128  0.572
   2.11743     -0.029854  0.000  0.002  0.005  0.007  0.014  0.020  0.272  0.006  0.243  0.570
   2.11743     -0.029853  0.000  0.002  0.006  0.006  0.017  0.017  0.337  0.005  0.179  0.570
   2.10070     -0.032538  0.000  0.001  0.004  0.009  0.012  0.025  0.227  0.003  0.289  0.571
   2.08397     -0.040000  0.000  0.003  0.009  0.002  0.026  0.005  0.513  0.008  0.005  0.571
   2.06724     -0.053081  0.000  0.004  0.001  0.009  0.003  0.025  0.064  0.011  0.457  0.574
   2.05051     -0.070991  0.000  0.005  0.004  0.005  0.012  0.013  0.240  0.014  0.283  0.577
   2.03378     -0.093564  0.000  0.002  0.003  0.010  0.009  0.025  0.178  0.005  0.349  0.581
   2.01705     -0.119996  0.000  0.009  0.004  0.002  0.010  0.005  0.209  0.024  0.322  0.585
   2.00032     -0.150067  0.000  0.004  0.006  0.004  0.015  0.012  0.323  0.011  0.214  0.590
   1.98359     -0.182885  0.000  0.003  0.007  0.003  0.019  0.010  0.405  0.009  0.137  0.595
   1.96686     -0.219303  0.000  0.005  0.003  0.006  0.008  0.016  0.178  0.013  0.370  0.600
   1.95013     -0.257894  0.000  0.005  0.008  0.002  0.021  0.005  0.469  0.012  0.085  0.607
   1.93340     -0.298577  0.000  0.003  0.002  0.010  0.006  0.025  0.134  0.007  0.426  0.613
   1.91667     -0.341941  0.000  0.005  0.000  0.009  0.002  0.023  0.034  0.013  0.533  0.620
   1.89994     -0.385820  0.000  0.009  0.004  0.002  0.009  0.006  0.203  0.024  0.370  0.627
   1.88321     -0.430811  0.000  0.001  0.004  0.009  0.010  0.027  0.217  0.004  0.362  0.634
   1.86648     -0.476568  0.000  0.008  0.006  0.000  0.018  0.001  0.364  0.025  0.222  0.643
   1.84976     -0.522688  0.000  0.003  0.008  0.003  0.029  0.008  0.520  0.012  0.071  0.654
   1.83303     -0.568739  0.000  0.009  0.004  0.001  0.018  0.004  0.270  0.038  0.325  0.666
   1.81630     -0.613620  0.000  0.009  0.002  0.002  0.013  0.014  0.143  0.052  0.450  0.683
   1.79957     -0.617769  0.024  0.000  0.000  0.000  0.280  0.280  0.000  0.280  0.000  0.865
   1.78284     -0.606128  0.024  0.000  0.000  0.000  0.281  0.281  0.000  0.281  0.000  0.867
   1.76611     -0.594581  0.024  0.000  0.000  0.000  0.281  0.281  0.000  0.281  0.000  0.868
   1.74938     -0.583386  0.024  0.000  0.000  0.000  0.281  0.281  0.000  0.281  0.000  0.870
   1.73265     -0.572249  0.024  0.000  0.000  0.000  0.282  0.282  0.000  0.282  0.000  0.870
   1.71592     -0.561425  0.023  0.000  0.000  0.000  0.283  0.283  0.000  0.283  0.000  0.872
   1.69919     -0.550981  0.023  0.000  0.000  0.000  0.284  0.284  0.000  0.284  0.000  0.873
   1.68246     -0.540979  0.023  0.000  0.000  0.000  0.284  0.284  0.000  0.284  0.000  0.875
   1.66573     -0.531482  0.023  0.000  0.000  0.000  0.285  0.285  0.000  0.285  0.000  0.876
   1.64900     -0.522530  0.023  0.000  0.000  0.000  0.285  0.285  0.000  0.285  0.000  0.878
   1.63227     -0.514408  0.023  0.000  0.000  0.000  0.285  0.285  0.000  0.285  0.000  0.879
   1.61554     -0.506749  0.023  0.000  0.000  0.000  0.285  0.285  0.000  0.285  0.000  0.880
   1.59881     -0.499786  0.023  0.000  0.000  0.000  0.286  0.286  0.000  0.286  0.000  0.881
   1.58209     -0.493561  0.023  0.000  0.000  0.000  0.287  0.287  0.000  0.287  0.000  0.882
   1.56536     -0.488104  0.022  0.000  0.000  0.000  0.286  0.286  0.000  0.286  0.000  0.883
   1.54863     -0.483442  0.023  0.000  0.000  0.000  0.287  0.287  0.000  0.287  0.000  0.884
   1.53190     -0.479595  0.023  0.000  0.000  0.000  0.287  0.287  0.000  0.287  0.000  0.884
   1.51517     -0.475338  0.023  0.000  0.000  0.000  0.287  0.287  0.000  0.287  0.000  0.885
   1.49844     -0.473199  0.023  0.000  0.000  0.000  0.288  0.288  0.000  0.288  0.000  0.885
   1.48171     -0.471915  0.022  0.000  0.000  0.000  0.288  0.288  0.000  0.288  0.000  0.885
   1.46498     -0.471485  0.022  0.000  0.000  0.000  0.288  0.288  0.000  0.288  0.000  0.885
   1.46498     -0.471485  0.022  0.000  0.000  0.000  0.288  0.288  0.000  0.288  0.000  0.885
   1.42742     -0.471899  0.023  0.000  0.000  0.000  0.286  0.286  0.000  0.291  0.000  0.886
   1.38985     -0.473080  0.023  0.000  0.000  0.000  0.281  0.281  0.000  0.301  0.000  0.886
   1.35229     -0.474834  0.023  0.000  0.000  0.000  0.273  0.273  0.000  0.318  0.000  0.886
   1.31473     -0.476842  0.022  0.000  0.000  0.000  0.260  0.260  0.000  0.343  0.001  0.885
   1.27716     -0.478633  0.022  0.000  0.000  0.000  0.242  0.242  0.001  0.377  0.002  0.886
   1.23960     -0.479494  0.022  0.000  0.000  0.000  0.219  0.219  0.001  0.420  0.003  0.886
   1.20203     -0.478826  0.020  0.000  0.000  0.000  0.192  0.192  0.002  0.472  0.007  0.886
   1.16447     -0.476446  0.019  0.000  0.000  0.000  0.160  0.160  0.004  0.530  0.012  0.888
   1.12691     -0.425923  0.000  0.000  0.007  0.007  0.101  0.101  0.359  0.000  0.119  0.692
   1.08934     -0.327479  0.000  0.000  0.007  0.007  0.081  0.081  0.367  0.000  0.122  0.664
   1.05178     -0.237222  0.000  0.000  0.008  0.008  0.071  0.071  0.367  0.000  0.123  0.647
   1.01422     -0.162905  0.000  0.000  0.009  0.009  0.069  0.069  0.365  0.000  0.122  0.641
   0.97665     -0.111113  0.000  0.000  0.009  0.009  0.071  0.071  0.363  0.000  0.121  0.644
   0.93909     -0.086361  0.000  0.000  0.009  0.009  0.076  0.076  0.365  0.000  0.122  0.658
   0.90153     -0.086038  0.000  0.000  0.010  0.010  0.083  0.083  0.370  0.000  0.124  0.679
   0.86396     -0.107595  0.000  0.000  0.009  0.009  0.091  0.091  0.376  0.000  0.125  0.702
   0.82640     -0.145209  0.000  0.000  0.010  0.010  0.100  0.100  0.381  0.000  0.127  0.726
   0.78884     -0.191882  0.000  0.000  0.009  0.009  0.110  0.110  0.381  0.000  0.127  0.749
   0.75127     -0.242580  0.000  0.000  0.008  0.008  0.125  0.125  0.375  0.000  0.125  0.767
   0.71371     -0.289291  0.013  0.000  0.001  0.001  0.007  0.007  0.011  0.842  0.033  0.916
   0.67614     -0.275044  0.013  0.000  0.001  0.001  0.006  0.006  0.010  0.852  0.031  0.920
   0.63858     -0.262894  0.013  0.000  0.001  0.001  0.005  0.005  0.009  0.860  0.029  0.923
   0.60102     -0.253586  0.013  0.000  0.001  0.001  0.003  0.003  0.010  0.867  0.029  0.927
   0.56345     -0.246957  0.013  0.000  0.000  0.000  0.002  0.002  0.009  0.872  0.029  0.930
   0.52589     -0.243296  0.013  0.000  0.000  0.000  0.001  0.001  0.010  0.876  0.029  0.932
   0.48833     -0.242005  0.014  0.000  0.000  0.000  0.001  0.001  0.010  0.876  0.031  0.934
   0.45076     -0.243230  0.014  0.000  0.000  0.000  0.000  0.000  0.011  0.875  0.033  0.934
   0.41320     -0.246453  0.015  0.000  0.000  0.000  0.000  0.000  0.012  0.870  0.036  0.933
   0.37564     -0.251602  0.015  0.000  0.000  0.000  0.000  0.000  0.013  0.863  0.039  0.930
   0.33807     -0.258415  0.015  0.000  0.000  0.000  0.001  0.001  0.015  0.852  0.044  0.926
   0.30051     -0.265912  0.015  0.000  0.000  0.000  0.002  0.002  0.017  0.835  0.050  0.922
   0.26295     -0.273982  0.016  0.000  0.000  0.000  0.003  0.003  0.019  0.815  0.057  0.915
   0.22538     -0.281957  0.016  0.000  0.001  0.001  0.005  0.005  0.022  0.788  0.067  0.907
   0.18782     -0.289249  0.016  0.000  0.001  0.001  0.008  0.008  0.027  0.755  0.082  0.899
   0.15025     -0.296230  0.017  0.000  0.001  0.001  0.012  0.012  0.033  0.716  0.098  0.890
   0.11269     -0.272255  0.000  0.003  0.005  0.005  0.310  0.310  0.152  0.000  0.051  0.836
   0.07513     -0.240354  0.000  0.003  0.006  0.006  0.282  0.282  0.186  0.000  0.062  0.827
   0.03756     -0.206913  0.000  0.002  0.007  0.007  0.255  0.255  0.217  0.000  0.072  0.815
   0.00000     -0.175508  0.000  0.002  0.008  0.008  0.231  0.231  0.242  0.000  0.081  0.802
 
# Band-Index   17
   0.00000      1.141665  0.022  0.000  0.004  0.004  0.000  0.000  0.191  0.004  0.575  0.802
   0.03756      1.085923  0.025  0.000  0.004  0.004  0.000  0.000  0.194  0.003  0.582  0.813
   0.07513      1.031728  0.030  0.000  0.004  0.004  0.000  0.000  0.196  0.003  0.587  0.824
   0.11269      0.980451  0.033  0.000  0.003  0.003  0.000  0.000  0.198  0.002  0.594  0.834
   0.15025      0.932908  0.036  0.000  0.003  0.003  0.000  0.000  0.199  0.002  0.598  0.843
   0.18782      0.889948  0.040  0.000  0.003  0.003  0.000  0.000  0.201  0.003  0.602  0.850
   0.22538      0.851141  0.043  0.000  0.001  0.001  0.000  0.000  0.202  0.004  0.605  0.857
   0.26295      0.817695  0.045  0.000  0.001  0.001  0.000  0.000  0.203  0.004  0.607  0.862
   0.30051      0.789992  0.047  0.000  0.001  0.001  0.000  0.000  0.203  0.005  0.609  0.866
   0.33807      0.768123  0.049  0.000  0.000  0.000  0.000  0.000  0.203  0.005  0.610  0.868
   0.37564      0.752614  0.051  0.000  0.000  0.000  0.000  0.000  0.203  0.006  0.610  0.869
   0.41320      0.743474  0.051  0.000  0.000  0.000  0.000  0.000  0.203  0.005  0.609  0.869
   0.45076      0.741144  0.051  0.000  0.000  0.000  0.000  0.000  0.203  0.005  0.608  0.866
   0.48833      0.745899  0.050  0.000  0.000  0.000  0.000  0.000  0.202  0.004  0.606  0.863
   0.52589      0.757854  0.048  0.000  0.001  0.001  0.000  0.000  0.201  0.003  0.603  0.858
   0.56345      0.777429  0.046  0.000  0.002  0.002  0.000  0.000  0.200  0.002  0.600  0.851
   0.60102      0.804082  0.044  0.000  0.002  0.002  0.000  0.000  0.199  0.001  0.596  0.843
   0.63858      0.837660  0.040  0.000  0.002  0.002  0.000  0.000  0.197  0.001  0.590  0.833
   0.67614      0.877796  0.037  0.000  0.004  0.004  0.000  0.000  0.194  0.002  0.583  0.823
   0.71371      0.923709  0.032  0.000  0.004  0.004  0.000  0.000  0.192  0.003  0.576  0.812
   0.75127      0.974591  0.029  0.000  0.004  0.004  0.000  0.000  0.189  0.003  0.568  0.799
   0.78884      1.028630  0.025  0.000  0.005  0.005  0.000  0.000  0.187  0.005  0.560  0.788
   0.82640      1.086204  0.022  0.000  0.006  0.006  0.000  0.000  0.184  0.006  0.553  0.775
   0.86396      1.135022  0.000  0.000  0.007  0.007  0.004  0.004  0.534  0.000  0.178  0.735
   0.90153      1.080778  0.000  0.000  0.008  0.008  0.006  0.006  0.542  0.000  0.181  0.750
   0.93909      1.046132  0.000  0.000  0.009  0.009  0.009  0.009  0.545  0.000  0.182  0.763
   0.97665      1.037941  0.000  0.000  0.010  0.010  0.012  0.012  0.544  0.000  0.181  0.771
   1.01422      1.055353  0.000  0.000  0.011  0.011  0.015  0.015  0.540  0.000  0.180  0.771
   1.05178      1.095863  0.000  0.000  0.011  0.011  0.016  0.016  0.531  0.000  0.177  0.765
   1.08934      1.154185  0.000  0.000  0.011  0.011  0.018  0.018  0.523  0.000  0.174  0.754
   1.12691      1.225964  0.000  0.000  0.011  0.011  0.017  0.017  0.513  0.000  0.171  0.740
   1.16447      1.304439  0.000  0.000  0.010  0.010  0.017  0.017  0.504  0.000  0.168  0.727
   1.20203      1.386063  0.000  0.000  0.009  0.009  0.015  0.015  0.498  0.000  0.166  0.712
   1.23960      1.466752  0.000  0.000  0.007  0.007  0.014  0.014  0.492  0.000  0.164  0.700
   1.27716      1.542031  0.000  0.000  0.006  0.006  0.014  0.014  0.487  0.000  0.162  0.689
   1.31473      1.610463  0.000  0.000  0.004  0.004  0.012  0.012  0.485  0.000  0.161  0.679
   1.35229      1.667869  0.000  0.000  0.003  0.003  0.011  0.011  0.483  0.000  0.161  0.671
   1.38985      1.711336  0.000  0.000  0.001  0.001  0.011  0.011  0.480  0.000  0.160  0.665
   1.42742      1.739191  0.000  0.000  0.000  0.000  0.010  0.010  0.480  0.000  0.160  0.661
   1.46498      1.748404  0.000  0.000  0.000  0.000  0.006  0.011  0.269  0.003  0.371  0.660
   1.46498      1.748404  0.000  0.000  0.000  0.000  0.001  0.006  0.048  0.013  0.592  0.660
   1.48171      1.747664  0.000  0.000  0.000  0.000  0.010  0.002  0.477  0.008  0.163  0.660
   1.49844      1.745446  0.000  0.000  0.000  0.000  0.008  0.003  0.338  0.010  0.302  0.660
   1.51517      1.741753  0.000  0.000  0.000  0.000  0.012  0.001  0.580  0.008  0.060  0.661
   1.53190      1.736543  0.000  0.000  0.000  0.000  0.012  0.006  0.580  0.002  0.059  0.660
   1.54863      1.729924  0.000  0.000  0.000  0.000  0.002  0.011  0.068  0.008  0.571  0.660
   1.56536      1.721863  0.000  0.000  0.000  0.000  0.000  0.012  0.020  0.008  0.620  0.661
   1.58209      1.712377  0.000  0.000  0.000  0.000  0.006  0.002  0.315  0.012  0.326  0.662
   1.59881      1.701487  0.000  0.000  0.000  0.000  0.003  0.010  0.116  0.008  0.525  0.661
   1.61554      1.689218  0.000  0.001  0.000  0.000  0.003  0.003  0.150  0.014  0.490  0.662
   1.63227      1.675598  0.000  0.000  0.001  0.001  0.009  0.011  0.446  0.000  0.194  0.662
   1.64900      1.661271  0.000  0.001  0.000  0.000  0.003  0.003  0.163  0.014  0.477  0.663
   1.66573      1.644271  0.000  0.001  0.000  0.000  0.005  0.005  0.212  0.011  0.428  0.664
   1.68246      1.626772  0.000  0.000  0.001  0.001  0.008  0.008  0.369  0.005  0.271  0.665
   1.69919      1.608074  0.000  0.001  0.001  0.000  0.012  0.003  0.576  0.005  0.065  0.665
   1.71592      1.588227  0.000  0.003  0.000  0.001  0.003  0.004  0.129  0.014  0.512  0.665
