 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.82518000E+01  0.11516687E+07  0.11516687E+07  0.11516687E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82913000E+01  0.11523617E+07  0.11523617E+07  0.11523617E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83308000E+01  0.11510709E+07  0.11510709E+07  0.11510709E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83703000E+01  0.11481336E+07  0.11481336E+07  0.11481336E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84098000E+01  0.11446349E+07  0.11446349E+07  0.11446349E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84493000E+01  0.11422093E+07  0.11422093E+07  0.11422093E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84887000E+01  0.11425649E+07  0.11425649E+07  0.11425649E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85282000E+01  0.11469554E+07  0.11469554E+07  0.11469554E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85677000E+01  0.11556740E+07  0.11556740E+07  0.11556740E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86072000E+01  0.11680427E+07  0.11680427E+07  0.11680427E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86467000E+01  0.11824739E+07  0.11824739E+07  0.11824739E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86862000E+01  0.11968969E+07  0.11968969E+07  0.11968969E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87256000E+01  0.12092448E+07  0.12092448E+07  0.12092448E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87651000E+01  0.12179679E+07  0.12179679E+07  0.12179679E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88046000E+01  0.12223042E+07  0.12223042E+07  0.12223042E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88441000E+01  0.12224239E+07  0.12224239E+07  0.12224239E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88836000E+01  0.12194135E+07  0.12194135E+07  0.12194135E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89230000E+01  0.12148685E+07  0.12148685E+07  0.12148685E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89625000E+01  0.12104907E+07  0.12104907E+07  0.12104907E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90020000E+01  0.12076427E+07  0.12076427E+07  0.12076427E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90415000E+01  0.12070659E+07  0.12070659E+07  0.12070659E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90810000E+01  0.12086951E+07  0.12086951E+07  0.12086951E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91205000E+01  0.12117303E+07  0.12117303E+07  0.12117303E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91599000E+01  0.12148930E+07  0.12148930E+07  0.12148930E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91994000E+01  0.12167328E+07  0.12167328E+07  0.12167328E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92389000E+01  0.12160295E+07  0.12160295E+07  0.12160295E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92784000E+01  0.12122775E+07  0.12122775E+07  0.12122775E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93179000E+01  0.12057855E+07  0.12057855E+07  0.12057855E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93574000E+01  0.11978696E+07  0.11978696E+07  0.11978696E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93968000E+01  0.11903404E+07  0.11903404E+07  0.11903404E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94363000E+01  0.11850394E+07  0.11850394E+07  0.11850394E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94758000E+01  0.11830718E+07  0.11830718E+07  0.11830718E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95153000E+01  0.11843419E+07  0.11843419E+07  0.11843419E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95548000E+01  0.11876327E+07  0.11876327E+07  0.11876327E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95942000E+01  0.11909162E+07  0.11909162E+07  0.11909162E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96337000E+01  0.11920521E+07  0.11920521E+07  0.11920521E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96732000E+01  0.11894618E+07  0.11894618E+07  0.11894618E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97127000E+01  0.11825012E+07  0.11825012E+07  0.11825012E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97522000E+01  0.11718113E+07  0.11718113E+07  0.11718113E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97917000E+01  0.11591131E+07  0.11591131E+07  0.11591131E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98311000E+01  0.11466102E+07  0.11466102E+07  0.11466102E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98706000E+01  0.11365484E+07  0.11365484E+07  0.11365484E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99101000E+01  0.11303573E+07  0.11303573E+07  0.11303573E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99496000E+01  0.11284561E+07  0.11284561E+07  0.11284561E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99891000E+01  0.11301002E+07  0.11301002E+07  0.11301002E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10028600E+02  0.11336895E+07  0.11336895E+07  0.11336895E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10068000E+02  0.11372228E+07  0.11372228E+07  0.11372228E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10107500E+02  0.11385956E+07  0.11385956E+07  0.11385956E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10147000E+02  0.11361541E+07  0.11361541E+07  0.11361541E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10186500E+02  0.11291516E+07  0.11291516E+07  0.11291516E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10226000E+02  0.11179914E+07  0.11179914E+07  0.11179914E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10265500E+02  0.11042826E+07  0.11042826E+07  0.11042826E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10304900E+02  0.10904645E+07  0.10904645E+07  0.10904645E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10344400E+02  0.10792214E+07  0.10792214E+07  0.10792214E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10383900E+02  0.10725452E+07  0.10725452E+07  0.10725452E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10423400E+02  0.10711804E+07  0.10711804E+07  0.10711804E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10462900E+02  0.10746664E+07  0.10746664E+07  0.10746664E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10502300E+02  0.10815795E+07  0.10815795E+07  0.10815795E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10541800E+02  0.10903861E+07  0.10903861E+07  0.10903861E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10581300E+02  0.10996885E+07  0.10996885E+07  0.10996885E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10620800E+02  0.11084904E+07  0.11084904E+07  0.11084904E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10660300E+02  0.11163074E+07  0.11163074E+07  0.11163074E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10699800E+02  0.11226998E+07  0.11226998E+07  0.11226998E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10739200E+02  0.11272977E+07  0.11272977E+07  0.11272977E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10778700E+02  0.11298509E+07  0.11298509E+07  0.11298509E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10818200E+02  0.11300620E+07  0.11300620E+07  0.11300620E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10857700E+02  0.11281196E+07  0.11281196E+07  0.11281196E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10897200E+02  0.11243305E+07  0.11243305E+07  0.11243305E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10936700E+02  0.11193268E+07  0.11193268E+07  0.11193268E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10976100E+02  0.11137633E+07  0.11137633E+07  0.11137633E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11015600E+02  0.11081680E+07  0.11081680E+07  0.11081680E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11055100E+02  0.11029368E+07  0.11029368E+07  0.11029368E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11094600E+02  0.10980192E+07  0.10980192E+07  0.10980192E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11134100E+02  0.10932454E+07  0.10932454E+07  0.10932454E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11173500E+02  0.10881256E+07  0.10881256E+07  0.10881256E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11213000E+02  0.10824000E+07  0.10824000E+07  0.10824000E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11252500E+02  0.10762908E+07  0.10762908E+07  0.10762908E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11292000E+02  0.10705923E+07  0.10705923E+07  0.10705923E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11331500E+02  0.10668711E+07  0.10668711E+07  0.10668711E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11371000E+02  0.10667514E+07  0.10667514E+07  0.10667514E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11410400E+02  0.10713448E+07  0.10713448E+07  0.10713448E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11449900E+02  0.10810483E+07  0.10810483E+07  0.10810483E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11489400E+02  0.10951883E+07  0.10951883E+07  0.10951883E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11528900E+02  0.11124273E+07  0.11124273E+07  0.11124273E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11568400E+02  0.11314007E+07  0.11314007E+07  0.11314007E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11607900E+02  0.11509800E+07  0.11509800E+07  0.11509800E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11647300E+02  0.11704354E+07  0.11704354E+07  0.11704354E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11686800E+02  0.11893886E+07  0.11893886E+07  0.11893886E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11726300E+02  0.12075344E+07  0.12075344E+07  0.12075344E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11765800E+02  0.12243822E+07  0.12243822E+07  0.12243822E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11805300E+02  0.12391936E+07  0.12391936E+07  0.12391936E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11844800E+02  0.12511126E+07  0.12511126E+07  0.12511126E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
