 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.63563000E+01  0.17390334E+07  0.17390334E+07  0.17390334E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63862000E+01  0.17368160E+07  0.17368160E+07  0.17368160E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64160000E+01  0.17348604E+07  0.17348604E+07  0.17348604E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64458000E+01  0.17331850E+07  0.17331850E+07  0.17331850E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64757000E+01  0.17317784E+07  0.17317784E+07  0.17317784E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65055000E+01  0.17305188E+07  0.17305188E+07  0.17305188E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65354000E+01  0.17293753E+07  0.17293753E+07  0.17293753E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65652000E+01  0.17282530E+07  0.17282530E+07  0.17282530E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65951000E+01  0.17272013E+07  0.17272013E+07  0.17272013E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66249000E+01  0.17261421E+07  0.17261421E+07  0.17261421E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66547000E+01  0.17250641E+07  0.17250641E+07  0.17250641E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66846000E+01  0.17239348E+07  0.17239348E+07  0.17239348E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67144000E+01  0.17226113E+07  0.17226113E+07  0.17226113E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67443000E+01  0.17211266E+07  0.17211266E+07  0.17211266E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67741000E+01  0.17194832E+07  0.17194832E+07  0.17194832E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68039000E+01  0.17177895E+07  0.17177895E+07  0.17177895E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68338000E+01  0.17160860E+07  0.17160860E+07  0.17160860E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68636000E+01  0.17143090E+07  0.17143090E+07  0.17143090E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68935000E+01  0.17124787E+07  0.17124787E+07  0.17124787E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69233000E+01  0.17105057E+07  0.17105057E+07  0.17105057E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69532000E+01  0.17084328E+07  0.17084328E+07  0.17084328E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69830000E+01  0.17062166E+07  0.17062166E+07  0.17062166E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70128000E+01  0.17039460E+07  0.17039460E+07  0.17039460E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70427000E+01  0.17016361E+07  0.17016361E+07  0.17016361E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70725000E+01  0.16992339E+07  0.16992339E+07  0.16992339E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71024000E+01  0.16967240E+07  0.16967240E+07  0.16967240E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71322000E+01  0.16939492E+07  0.16939492E+07  0.16939492E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71620000E+01  0.16908231E+07  0.16908231E+07  0.16908231E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71919000E+01  0.16872683E+07  0.16872683E+07  0.16872683E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72217000E+01  0.16833766E+07  0.16833766E+07  0.16833766E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72516000E+01  0.16793767E+07  0.16793767E+07  0.16793767E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72814000E+01  0.16753965E+07  0.16753965E+07  0.16753965E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73113000E+01  0.16715622E+07  0.16715622E+07  0.16715622E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73411000E+01  0.16678562E+07  0.16678562E+07  0.16678562E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73709000E+01  0.16642896E+07  0.16642896E+07  0.16642896E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74008000E+01  0.16608908E+07  0.16608908E+07  0.16608908E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74306000E+01  0.16576793E+07  0.16576793E+07  0.16576793E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74605000E+01  0.16547307E+07  0.16547307E+07  0.16547307E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74903000E+01  0.16520804E+07  0.16520804E+07  0.16520804E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75201000E+01  0.16497409E+07  0.16497409E+07  0.16497409E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75500000E+01  0.16477048E+07  0.16477048E+07  0.16477048E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75798000E+01  0.16459505E+07  0.16459505E+07  0.16459505E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76097000E+01  0.16445367E+07  0.16445367E+07  0.16445367E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76395000E+01  0.16434510E+07  0.16434510E+07  0.16434510E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76694000E+01  0.16424666E+07  0.16424666E+07  0.16424666E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76992000E+01  0.16408219E+07  0.16408219E+07  0.16408219E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77290000E+01  0.16381554E+07  0.16381554E+07  0.16381554E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77589000E+01  0.16348484E+07  0.16348484E+07  0.16348484E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77887000E+01  0.16313249E+07  0.16313249E+07  0.16313249E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78186000E+01  0.16278654E+07  0.16278654E+07  0.16278654E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78484000E+01  0.16244667E+07  0.16244667E+07  0.16244667E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78783000E+01  0.16210357E+07  0.16210357E+07  0.16210357E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79081000E+01  0.16175656E+07  0.16175656E+07  0.16175656E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79379000E+01  0.16142762E+07  0.16142762E+07  0.16142762E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79678000E+01  0.16113342E+07  0.16113342E+07  0.16113342E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79976000E+01  0.16087748E+07  0.16087748E+07  0.16087748E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80275000E+01  0.16065869E+07  0.16065869E+07  0.16065869E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80573000E+01  0.16047207E+07  0.16047207E+07  0.16047207E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80871000E+01  0.16031534E+07  0.16031534E+07  0.16031534E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81170000E+01  0.16019176E+07  0.16019176E+07  0.16019176E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81468000E+01  0.16010038E+07  0.16010038E+07  0.16010038E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81767000E+01  0.16005117E+07  0.16005117E+07  0.16005117E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82065000E+01  0.16007165E+07  0.16007165E+07  0.16007165E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82364000E+01  0.16018986E+07  0.16018986E+07  0.16018986E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82662000E+01  0.16041136E+07  0.16041136E+07  0.16041136E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82960000E+01  0.16069881E+07  0.16069881E+07  0.16069881E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83259000E+01  0.16098224E+07  0.16098224E+07  0.16098224E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83557000E+01  0.16121030E+07  0.16121030E+07  0.16121030E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83856000E+01  0.16138783E+07  0.16138783E+07  0.16138783E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84154000E+01  0.16151578E+07  0.16151578E+07  0.16151578E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84452000E+01  0.16158802E+07  0.16158802E+07  0.16158802E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84751000E+01  0.16159535E+07  0.16159535E+07  0.16159535E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85049000E+01  0.16153076E+07  0.16153076E+07  0.16153076E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85348000E+01  0.16141301E+07  0.16141301E+07  0.16141301E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85646000E+01  0.16125995E+07  0.16125995E+07  0.16125995E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85945000E+01  0.16108382E+07  0.16108382E+07  0.16108382E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86243000E+01  0.16088359E+07  0.16088359E+07  0.16088359E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86541000E+01  0.16065822E+07  0.16065822E+07  0.16065822E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86840000E+01  0.16041929E+07  0.16041929E+07  0.16041929E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87138000E+01  0.16017469E+07  0.16017469E+07  0.16017469E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87437000E+01  0.15995417E+07  0.15995417E+07  0.15995417E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87735000E+01  0.15976134E+07  0.15976134E+07  0.15976134E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88033000E+01  0.15960288E+07  0.15960288E+07  0.15960288E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88332000E+01  0.15945210E+07  0.15945210E+07  0.15945210E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88630000E+01  0.15926995E+07  0.15926995E+07  0.15926995E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88929000E+01  0.15903528E+07  0.15903528E+07  0.15903528E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89227000E+01  0.15875271E+07  0.15875271E+07  0.15875271E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89526000E+01  0.15843898E+07  0.15843898E+07  0.15843898E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
